ZNF248	0.0394676100471903	SFTPC
ZNF25	0.0812986205935405	SFTPC
ZNF33A	0.0581336439672897	SFTPC
ZNF37A	0.07984416553284	SFTPC
ZNF33B	0.0563813621852024	SFTPC
ZNF487	0.0481625196541305	SFTPC
ZNF239	0.0624393683360231	SFTPC
ZNF485	0.0595342424264955	SFTPC
ZNF32	0.0409530081279699	SFTPC
ZNF22	0.0526818269814825	SFTPC
ZNF488	0.0352848721873996	SFTPC
DRGX	0.13109879069251	SFTPC
ARID5B	0.0787024822358857	SFTPC
ZNF365	0.0692980442088971	SFTPC
EGR2	0.145013401338087	SFTPC
ATOH7	0.063652849705253	SFTPC
TET1	0.0737824052543913	SFTPC
NEUROG3	0.0280149814963291	SFTPC
ZNF503	0.0155892944274551	SFTPC
HHEX	0.0569619021857781	SFTPC
ZNF518A	0.0481690324661738	SFTPC
LCOR	0.0147020120917587	SFTPC
NKX2_3	0.0450233439446521	SFTPC
PAX2	0.0498359659375941	SFTPC
TLX1	0.0453918151773411	SFTPC
LBX1	0.0512968817311856	SFTPC
PITX3	0.0608169372326815	SFTPC
NFKB2	0.0193843765697059	SFTPC
PCGF6	0.0581069961311433	SFTPC
MXI1	0.0734282287187476	SFTPC
TCF7L2	0.0631034235837172	SFTPC
VAX1	0.0458623480175154	SFTPC
EMX2	0.0428928864070947	SFTPC
IKZF5	0.0955179808762567	SFTPC
HMX3	0.0427684549741033	SFTPC
NKX1_2	0.0438850825113768	SFTPC
FOXI2	0.0389545242419507	SFTPC
EBF3	0.0378940349278679	SFTPC
NKX6_2	0.0442254575888062	SFTPC
VENTX	0.0455105934310823	SFTPC
ZNF511	0.0857543623510416	SFTPC
IRF7	0.0339391375277422	SFTPC
DEAF1	0.0585984384784726	SFTPC
ASCL2	0.0562067809205331	SFTPC
ZNF195	0.0466608567009499	SFTPC
ZNF215	0.0382033810179675	SFTPC
ZNF214	0.0261832536630688	SFTPC
ASCL3	0.0317530072207549	SFTPC
ZNF143	0.0240959870280823	SFTPC
ZBED5	0.0300885806317571	SFTPC
TEAD1	0.0368424049827834	SFTPC
ARNTL	0.0345812807624915	SFTPC
SOX6	0.0487253731645465	SFTPC
MYOD1	0.0437269691832332	SFTPC
E2F8	0.0445816551651016	SFTPC
PRMT3	0.0507518382845421	SFTPC
PAX6	0.0510702557290353	SFTPC
WT1	0.0352070192514699	SFTPC
ELF5	2.08986003263225	SFTPC
EHF	0.0860080758108166	SFTPC
RAG1	0.0378697958920474	SFTPC
ALX4	0.0329886513330529	SFTPC
PHF21A	0.0413248495199988	SFTPC
CREB3L1	0.081190451202371	SFTPC
ZNF408	0.0574597275867091	SFTPC
NR1H3	0.0684310859341645	SFTPC
SPI1	0.0293665787474	SFTPC
ZFP91	0.0508987552048321	SFTPC
MYRF	0.0491496881645247	SFTPC
ZBTB3	0.0518432739924602	SFTPC
C11orf95	0.0416815895655129	SFTPC
ESRRA	0.07593648466049	SFTPC
BATF2	0.0537732323192329	SFTPC
TIGD3	0.0617460589672975	SFTPC
RELA	0.0478674895290982	SFTPC
OVOL1	0.0145747607648424	SFTPC
FOSL1	0.0704034721823678	SFTPC
DRAP1	0.121674258666772	SFTPC
NPAS4	0.0378549391468681	SFTPC
KDM2A	0.0428587979109822	SFTPC
TBX10	0.0349163597578141	SFTPC
ZNF705E	0.0595186649203189	SFTPC
PHOX2A	0.0350181505623699	SFTPC
THAP12	0.0338696165377326	SFTPC
CREBZF	0.0652587238204468	SFTPC
JRKL	0.0331934367615399	SFTPC
PGR	0.0428652539659321	SFTPC
MSANTD4	0.0511800838603078	SFTPC
POU2AF1	0.0542675688164018	SFTPC
ZBTB16	0.0352065545881696	SFTPC
KMT2A	0.0418531223426731	SFTPC
FOXR1	0.0427155311475366	SFTPC
HINFP	0.0532496422889921	SFTPC
POU2F3	0.650112790170954	SFTPC
ZNF202	0.0388258753120762	SFTPC
PKNOX2	0.0611997340537036	SFTPC
ETS1	0.0398118794987338	SFTPC
FLI1	0.0565513888921865	SFTPC
BARX2	0.0414412839977987	SFTPC
PRDM10	0.0431980508707662	SFTPC
ZBTB44	0.035894949658844	SFTPC
THYN1	0.0539094227238539	SFTPC
FOXM1	0.0663247905591673	SFTPC
TEAD4	0.0326893573908766	SFTPC
ZNF384	0.204649002418461	SFTPC
NANOG	0.053791347764223	SFTPC
FOXJ2	0.0582753115329654	SFTPC
ZNF705A	0.0389079064793674	SFTPC
YBX3	0.0429449052347056	SFTPC
ETV6	0.036251895969934	SFTPC
CREBL2	0.0666337902775063	SFTPC
AEBP2	0.0711398284278747	SFTPC
SOX5	0.0454625409841093	SFTPC
BHLHE41	0.0614401322268145	SFTPC
ARNTL2	0.0932647767490234	SFTPC
DBX2	0.0398624630055852	SFTPC
ARID2	0.0498631296230403	SFTPC
VDR	0.0858980495365083	SFTPC
ZNF641	0.0650954155940307	SFTPC
ATF1	0.0355879685567633	SFTPC
CSRNP2	0.0913303260982585	SFTPC
TFCP2	0.0383127714889428	SFTPC
POU6F1	0.0584523753795383	SFTPC
NR4A1	0.103471631653047	SFTPC
ZNF740	0.0576762497919205	SFTPC
RARG	0.0425845000775572	SFTPC
SP7	0.0311053449633841	SFTPC
SP1	0.0490091292170031	SFTPC
ATF7	0.0428073113445196	SFTPC
HOXC13	0.05115705309454	SFTPC
HOXC12	0.039439219991892	SFTPC
HOXC11	0.0431241000774322	SFTPC
HOXC10	0.0509983467196143	SFTPC
HOXC6	0.0567440307351335	SFTPC
HOXC9	0.0617177230242268	SFTPC
HOXC8	0.0294618613904113	SFTPC
HOXC5	0.0212845832601886	SFTPC
HOXC4	0.0371604461258479	SFTPC
NFE2	0.0674794948338506	SFTPC
ZNF385A	0.0625050776803993	SFTPC
NEUROD4	0.0397450212167917	SFTPC
IKZF4	0.0799275066808965	SFTPC
PA2G4	0.0904476478731462	SFTPC
STAT2	0.0649950457366581	SFTPC
BAZ2A	0.0502713459874676	SFTPC
ZBTB39	0.0722828822868569	SFTPC
STAT6	0.0414635648433316	SFTPC
GLI1	0.117746697177892	SFTPC
DDIT3	0.100840321192282	SFTPC
MBD6	0.0313455154023779	SFTPC
HMGA2	0.00961606548143741	SFTPC
MYRFL	0.0509402405768826	SFTPC
THAP2	0.0874112215529397	SFTPC
E2F7	0.0513089157715289	SFTPC
MYF6	0.0422583482109922	SFTPC
ALX1	0.0430112049124879	SFTPC
EEA1	0.0410912227374526	SFTPC
NR2C1	0.0300879076500505	SFTPC
ELK3	0.0390708124219833	SFTPC
NR1H4	0.0516986542299544	SFTPC
SPIC	0.0567508030468355	SFTPC
ASCL1	0.0755819312029062	SFTPC
NFYB	0.0449305247946564	SFTPC
RFX4	0.0680758003114184	SFTPC
MTERF2	0.0602425358726652	SFTPC
PRDM4	0.0589180577668533	SFTPC
ASCL4	0.0368768769034721	SFTPC
FOXN4	0.0303781360254328	SFTPC
CUX2	0.110267241112639	SFTPC
TRAFD1	0.0640956320705164	SFTPC
LHX5	0.0482696027704504	SFTPC
TBX5	0.0866748862215819	SFTPC
TBX3	0.0412426712482784	SFTPC
HNF1A	0.0226103081437121	SFTPC
KDM2B	0.0497864895944114	SFTPC
MLXIP	0.0501421266979071	SFTPC
ZNF664	0.0432898212780177	SFTPC
ZNF605	0.0557086252970297	SFTPC
ZNF26	0.0809326716948892	SFTPC
ZNF84	0.0428061272305286	SFTPC
ZNF140	0.078835309326805	SFTPC
ZNF891	0.0545305087241192	SFTPC
ZNF10	0.0582687019632519	SFTPC
ZNF268	0.0488578395280129	SFTPC
ANHX	0.0436971911966032	SFTPC
GTF3A	0.0449633421715818	SFTPC
CDX2	0.0449652350106133	SFTPC
SOHLH2	0.0529195803217467	SFTPC
SMAD9	0.061994579821685	SFTPC
FOXO1	0.0523314555421429	SFTPC
ELF1	0.044100018747607	SFTPC
TSC22D1	0.0500662373135948	SFTPC
SETDB2	0.0460623466243284	SFTPC
DACH1	0.0312277467308625	SFTPC
KLF5	0.0956697408927334	SFTPC
KLF12	0.0709926980611789	SFTPC
POU4F1	0.0253665366810965	SFTPC
SOX21	0.0514705911332522	SFTPC
DZIP1	0.131489081208086	SFTPC
MBNL2	0.0506557010186689	SFTPC
ZIC5	0.0291575831700046	SFTPC
ZIC2	0.0513639992373612	SFTPC
SOX1	0.0332043390529361	SFTPC
TFDP1	0.0443504581219245	SFTPC
CHAMP1	0.057274921387039	SFTPC
ZNF219	0.0491151825905935	SFTPC
SALL2	0.0531426130217765	SFTPC
CEBPE	0.0439802874835843	SFTPC
HOMEZ	0.0676525752041939	SFTPC
ZFHX2	0.0483311763252441	SFTPC
NRL	0.00168316323772549	SFTPC
IRF9	0.0445100399276978	SFTPC
NFATC4	0.0674215445880528	SFTPC
FOXG1	0.0535124521854324	SFTPC
NPAS3	0.0292997697168159	SFTPC
INSM2	0.0366352665158263	SFTPC
NKX2_1	19.4509422112455	SFTPC
NKX2_8	0.0519657373452405	SFTPC
PAX9	0.0368332279088787	SFTPC
FOXA1	0.0724274384467718	SFTPC
TBPL2	0.0429126601812263	SFTPC
OTX2	0.0415217393778282	SFTPC
SIX6	0.0318041855487799	SFTPC
SIX1	0.0653530108660952	SFTPC
SIX4	0.0601762226334893	SFTPC
HIF1A	0.0430039247836807	SFTPC
ESR2	0.118026142758071	SFTPC
ZBTB25	0.19063104000708	SFTPC
ZBTB1	0.0414793697492845	SFTPC
MAX	0.0569554705221261	SFTPC
DPF3	0.0231798661497224	SFTPC
ZNF410	0.0404506406074939	SFTPC
VSX2	0.0713206410736201	SFTPC
PROX2	0.0355279024123638	SFTPC
FOS	0.0371305715773115	SFTPC
JDP2	0.0893354296860001	SFTPC
BATF	0.0489354068875853	SFTPC
ESRRB	0.0786422656165136	SFTPC
FOXN3	0.0608081907023765	SFTPC
GSC	0.0525805224242346	SFTPC
BCL11B	0.0567894517940369	SFTPC
YY1	0.0585585878749255	SFTPC
ZBTB42	0.171698219159823	SFTPC
KLF13	0.1949080727918	SFTPC
ZNF770	0.0506717873295499	SFTPC
NANOGP8	0.0248265717186734	SFTPC
MEIS2	0.0435009818003758	SFTPC
MGA	0.0641883873278236	SFTPC
ZSCAN29	0.0635512087324224	SFTPC
ONECUT1	0.0558934803110722	SFTPC
RFX7	0.0558242919922519	SFTPC
ZNF280D	0.0520729201155727	SFTPC
TCF12	0.0542554401490548	SFTPC
FOXB1	0.0516944256452291	SFTPC
RORA	0.0575390146911647	SFTPC
ZNF609	0.0444794252414777	SFTPC
SNAPC5	0.0418353745970197	SFTPC
SMAD3	0.0577266077647869	SFTPC
SKOR1	0.072753164167419	SFTPC
THAP10	0.0527127332328834	SFTPC
NR2E3	0.0526429174857077	SFTPC
ARID3B	0.0662223381031219	SFTPC
ISL2	0.0369371182574447	SFTPC
HMG20A	0.0367154792187997	SFTPC
ARNT2	0.0597241599924155	SFTPC
CPEB1	0.0181689774615751	SFTPC
BNC1	0.0456511025412425	SFTPC
ZSCAN2	0.0542295018054366	SFTPC
ZNF592	0.0406474106294274	SFTPC
MESP1	0.0703144564029118	SFTPC
MESP2	0.0189125443595091	SFTPC
ZNF710	0.12190966368273	SFTPC
ZNF774	0.0748873352616279	SFTPC
NR2F2	0.0602661864104021	SFTPC
MEF2A	0.0438645081150249	SFTPC
SOX8	0.0288963812562603	SFTPC
ZNF598	0.0490822363190094	SFTPC
E4F1	0.0421382189171105	SFTPC
FLYWCH1	0.0125952733479884	SFTPC
ZSCAN10	0.0391225055890541	SFTPC
ZNF205	0.0549743987066058	SFTPC
ZNF213	0.0412122800584645	SFTPC
ZNF200	0.0527406217273038	SFTPC
ZNF263	0.0324516513045926	SFTPC
TIGD7	0.0492147057778467	SFTPC
ZNF75A	0.0658246629502625	SFTPC
ZSCAN32	0.0199874416737602	SFTPC
ZNF174	0.0662967464573776	SFTPC
ZNF597	0.0814581394599872	SFTPC
TFAP4	0.0373626065863333	SFTPC
GLIS2	0.0889992409295432	SFTPC
ZNF500	0.0550741240139422	SFTPC
GLYR1	0.0480742100910737	SFTPC
ZKSCAN2	0.0606329262934759	SFTPC
MAZ	0.0327269635252444	SFTPC
TBX6	0.174838781531001	SFTPC
ZNF48	0.0502968337383268	SFTPC
ZNF771	0.0699839903890925	SFTPC
ZNF768	0.0869535416831121	SFTPC
ZNF747	0.0933857565381038	SFTPC
ZNF764	0.0474821016284591	SFTPC
ZNF688	0.0482566190192819	SFTPC
ZNF785	0.0488830155148921	SFTPC
ZNF689	0.152022746910844	SFTPC
SRCAP	0.0512284677244788	SFTPC
ZNF629	0.095478489130601	SFTPC
FBXL19	0.0438257579174541	SFTPC
ZNF668	0.034928385088706	SFTPC
ZNF646	0.0854141633406469	SFTPC
ZNF843	0.0355458887909738	SFTPC
ZNF267	0.0680516536836555	SFTPC
ZNF423	0.0631643399691261	SFTPC
SALL1	0.0483080815258379	SFTPC
IRX3	0.351196301001227	SFTPC
IRX5	0.204777849641098	SFTPC
IRX6	31.1006638840719	SFTPC
ZNF319	0.0473720376601856	SFTPC
TERB1	0.0450765810919548	SFTPC
HSF4	0.06767260413281	SFTPC
E2F4	0.0483955431164148	SFTPC
CTCF	0.0470532839796974	SFTPC
CENPT	0.0782597435932343	SFTPC
THAP11	0.070808962870031	SFTPC
NFATC3	0.0586976763580417	SFTPC
ZFP90	0.065530221775342	SFTPC
TERF2	0.046532740145058	SFTPC
NFAT5	0.0417638352958554	SFTPC
ZNF23	0.0594549195517649	SFTPC
ZNF19	0.0408673345807962	SFTPC
ZNF821	0.0308287745759523	SFTPC
ZFHX3	0.0602269911294349	SFTPC
ZFP1	0.0451548036990564	SFTPC
MAF	0.0443121896955401	SFTPC
ATMIN	0.0398262313317416	SFTPC
IRF8	0.592706589181053	SFTPC
FOXF1	0.0528117394701906	SFTPC
FOXC2	0.057800608103361	SFTPC
FOXL1	0.027915930504644	SFTPC
ZNF469	0.0476610856392963	SFTPC
ZFPM1	0.0795319936446053	SFTPC
SNAI3	0.056093957219172	SFTPC
ZNF778	0.0664082962885706	SFTPC
ZNF276	0.0332426478110659	SFTPC
CENPBD1	0.0471071931661977	SFTPC
BHLHA9	0.052526796178873	SFTPC
HIC1	0.034863043842556	SFTPC
SGSM2	0.0476088560595365	SFTPC
MNT	0.0460182634391043	SFTPC
CAMTA2	0.0496682398838988	SFTPC
ZFP3	0.0283496425205554	SFTPC
ZNF232	0.0464685666811783	SFTPC
ZNF594	0.0427228418553552	SFTPC
BCL6B	0.0350469150777169	SFTPC
YBX2	0.0251034520822123	SFTPC
ZBTB4	0.035726930298794	SFTPC
SOX15	0.0340219045510434	SFTPC
TP53	0.139561001235323	SFTPC
HES7	0.0976652621488992	SFTPC
ZNF18	0.0447722860691061	SFTPC
ZNF286A	0.0485887239074811	SFTPC
ZNF287	0.033949621165868	SFTPC
ZNF624	0.0585527968297424	SFTPC
SREBF1	0.0761587229001383	SFTPC
ZNF286B	0.0309185344959435	SFTPC
SEBOX	0.0445927750163968	SFTPC
FOXN1	0.054682345069954	SFTPC
ZNF207	0.0442584895571	SFTPC
ZNF830	0.0516577589207602	SFTPC
LHX1	0.0413383960962788	SFTPC
HNF1B	0.647009157897812	SFTPC
PCGF2	0.0548805918684987	SFTPC
NEUROD2	0.0209066396533786	SFTPC
IKZF3	0.0643050190216871	SFTPC
THRA	0.0345558810866325	SFTPC
NR1D1	0.0623007992938883	SFTPC
RARA	0.0597171511411844	SFTPC
ZNF385C	0.0536500399802601	SFTPC
STAT5B	0.0446654337527262	SFTPC
STAT5A	0.0582520457913142	SFTPC
STAT3	0.0461499142652311	SFTPC
MLX	0.0394119558170155	SFTPC
ETV4	0.0635716609944532	SFTPC
MEOX1	0.0473237229410922	SFTPC
TBX21	0.0591734472810485	SFTPC
SP6	0.0215311383697901	SFTPC
SP2	0.0772924415289344	SFTPC
NFE2L1	0.0425570778871296	SFTPC
HOXB1	0.0499748272021703	SFTPC
HOXB2	0.050230069856095	SFTPC
HOXB3	0.04252832581142	SFTPC
HOXB4	0.0374719885337126	SFTPC
HOXB5	0.0963039185435151	SFTPC
HOXB6	0.0424803368349535	SFTPC
HOXB7	0.046024003738339	SFTPC
HOXB8	0.0230831776866013	SFTPC
HOXB9	0.0180588249159021	SFTPC
HOXB13	0.0441487874749049	SFTPC
ZNF652	0.0469862084458178	SFTPC
KAT7	0.0463694897966218	SFTPC
DLX4	0.0055922886357851	SFTPC
DLX3	0.0920426042395492	SFTPC
NME2	0.270085225736275	SFTPC
HLF	0.105429564738168	SFTPC
VEZF1	0.0438276517183794	SFTPC
HSF5	0.0309385102669757	SFTPC
TBX2	0.0203122239396353	SFTPC
TBX4	0.061656274618675	SFTPC
BPTF	0.0501490086761342	SFTPC
SOX9	0.041306901685195	SFTPC
FOXJ1	0.0398455125263068	SFTPC
CBX2	0.047737904226148	SFTPC
MAFG	0.0503245237521097	SFTPC
CENPX	0.0474528966193235	SFTPC
FOXK2	0.128789462071383	SFTPC
ZNF750	1.43046517322514	SFTPC
TGIF1	0.0354712100662559	SFTPC
ZBTB14	0.0335823900665864	SFTPC
L3MBTL4	0.0222552075202298	SFTPC
ZNF519	0.0510894629126456	SFTPC
GATA6	0.0399421812870843	SFTPC
ZNF521	0.0464528192618286	SFTPC
ZNF397	0.0405522663419225	SFTPC
ZSCAN30	0.0425502897301121	SFTPC
ZNF24	0.0439391652275421	SFTPC
ZNF396	0.0529870273179382	SFTPC
SETBP1	0.0476614683490648	SFTPC
ZBTB7C	0.068030522251323	SFTPC
MBD1	0.0483576445472166	SFTPC
CXXC1	0.0442288969336346	SFTPC
SMAD4	0.0435375879924182	SFTPC
MBD2	0.0304570359939272	SFTPC
TCF4	0.0452847253073616	SFTPC
ONECUT2	0.0494343902375082	SFTPC
ZNF532	0.0450189376854825	SFTPC
RAX	0.0465575140124293	SFTPC
ZNF407	0.0653982241038204	SFTPC
TSHZ1	0.0503364549473325	SFTPC
ZNF516	0.041012359912533	SFTPC
ZNF236	0.0334499574683622	SFTPC
SALL3	0.046827431528217	SFTPC
NFATC1	0.0485896090046103	SFTPC
ADNP2	0.0408533083744711	SFTPC
ARID3A	0.0286444134688882	SFTPC
MBD3	0.0458103712095738	SFTPC
TCF3	0.0472763761807038	SFTPC
ONECUT3	0.0275302188302193	SFTPC
KLF16	0.0500058537138787	SFTPC
DOT1L	0.0472895971240597	SFTPC
ZNF554	0.0494781076016896	SFTPC
ZNF555	0.042899061128857	SFTPC
ZNF556	0.0474427587424554	SFTPC
ZNF57	0.0434405185123344	SFTPC
ZNF77	0.0591766740806142	SFTPC
NFIC	0.0700927137151277	SFTPC
HMG20B	0.0796839767587495	SFTPC
RAX2	0.0519525110572983	SFTPC
ZBTB7A	0.0504119452929075	SFTPC
CREB3L3	0.0583476974915717	SFTPC
SAFB2	0.0352245044556805	SFTPC
SAFB	0.0477007062772542	SFTPC
RFX2	0.089356722270299	SFTPC
ZNF557	0.0470613102266318	SFTPC
ZNF358	0.0756448483603586	SFTPC
SNAPC2	0.112371150790811	SFTPC
ZNF414	0.0458119379335476	SFTPC
ZNF558	0.0626894643226711	SFTPC
ZNF317	0.0452351855727275	SFTPC
ZNF699	0.0531507774785754	SFTPC
ZNF559	0.0393048204905311	SFTPC
ZNF177	0.0549849193238068	SFTPC
ZNF266	0.0242937722119051	SFTPC
ZNF560	0.0293724034297443	SFTPC
ZNF426	0.0411056930505686	SFTPC
ZNF121	0.037930406782616	SFTPC
ZNF561	0.0383025229047874	SFTPC
ZNF562	0.0605184253810838	SFTPC
ZNF846	0.0383009944976223	SFTPC
PIN1	0.0425492775640808	SFTPC
DNMT1	0.0973452914247191	SFTPC
ZGLP1	0.110285353680318	SFTPC
ZNF653	0.0448109399401308	SFTPC
ZNF627	0.0621093172860876	SFTPC
ZNF823	0.0452268858301698	SFTPC
ZNF441	0.0271731161612572	SFTPC
ZNF491	0.0413294804018596	SFTPC
ZNF440	0.0533682832170155	SFTPC
ZNF439	0.0482199789963972	SFTPC
ZNF69	0.0975872917685281	SFTPC
ZNF700	0.0432413915403695	SFTPC
ZNF763	0.0387371647924462	SFTPC
ZNF433	0.0578390906545165	SFTPC
ZNF878	0.0367873124036744	SFTPC
ZNF844	0.0464837268399855	SFTPC
ZNF788	0.0456130506827031	SFTPC
ZNF20	0.0281486732099101	SFTPC
ZNF625	0.0484757368846844	SFTPC
ZNF136	0.0455663439356816	SFTPC
ZNF44	0.0369848807245319	SFTPC
ZNF563	0.0446831636081223	SFTPC
ZNF442	0.0589334143127213	SFTPC
ZNF799	0.0488349797455234	SFTPC
ZNF443	0.0632892365678179	SFTPC
ZNF709	0.108159735923359	SFTPC
ZNF564	0.0446678825475607	SFTPC
ZNF490	0.0870083484905832	SFTPC
ZNF791	0.0501069957086395	SFTPC
JUNB	0.0525881381432586	SFTPC
KLF1	0.0363200793471394	SFTPC
NFIX	0.0428282141032476	SFTPC
LYL1	0.0502457591308945	SFTPC
CC2D1A	0.0609119102701913	SFTPC
RFX1	0.0641500274895161	SFTPC
ZNF333	0.0545709242486952	SFTPC
AKAP8	0.053301403040361	SFTPC
AKAP8L	0.0227520199743157	SFTPC
WIZ	0.0506980892928813	SFTPC
KLF2	0.0439013304582472	SFTPC
NR2F6	0.0600518376797856	SFTPC
JUND	0.0753455550325036	SFTPC
MEF2B	0.0748483976819467	SFTPC
GATAD2A	0.0475198511030898	SFTPC
PBX4	0.0372506381089597	SFTPC
ZNF101	0.0589859181684091	SFTPC
ZNF14	0.0577987715654213	SFTPC
ZNF506	0.0602922559150335	SFTPC
ZNF253	0.0425152201977533	SFTPC
ZNF93	0.0398371955833451	SFTPC
ZNF682	0.0643723803253961	SFTPC
ZNF90	0.0780123438043005	SFTPC
ZNF486	0.0761513997173013	SFTPC
ZNF737	0.0713477071638242	SFTPC
ZNF626	0.0397151049311966	SFTPC
ZNF66	0.0552034217798525	SFTPC
ZNF85	0.042870727268257	SFTPC
ZNF430	0.0472676970572297	SFTPC
ZNF714	0.066697772739469	SFTPC
ZNF431	0.0517834876543782	SFTPC
ZNF708	0.0555415872121001	SFTPC
ZNF493	0.0649707525413273	SFTPC
ZNF429	0.0445722474463208	SFTPC
ZNF100	0.0515746300247704	SFTPC
ZNF43	0.0473632087649487	SFTPC
ZNF208	0.0851122900394596	SFTPC
ZNF257	0.043843124958985	SFTPC
ZNF676	0.0707281530825851	SFTPC
ZNF729	0.0412890231322134	SFTPC
ZNF98	0.0728370010285435	SFTPC
ZNF492	0.126609918010067	SFTPC
ZNF99	0.0921087632346173	SFTPC
ZNF728	0.0565465909098999	SFTPC
ZNF730	0.0505564816810058	SFTPC
ZNF724	0.0516405497123999	SFTPC
ZNF91	0.0431468409432243	SFTPC
ZNF675	0.0571690397121746	SFTPC
ZNF681	0.0494214634075937	SFTPC
ZNF726	0.0662144922458361	SFTPC
ZNF254	0.0641807581841545	SFTPC
ZNF536	0.064583815208447	SFTPC
TSHZ3	0.0483681186325826	SFTPC
ZNF507	0.0745016965854941	SFTPC
CEBPA	8.8062363395983	SFTPC
CEBPG	0.0764473632005459	SFTPC
ZNF302	0.0680026249484466	SFTPC
ZNF181	0.0498339020668314	SFTPC
ZNF599	0.034628138022893	SFTPC
ZNF30	0.0437709679544723	SFTPC
ZNF792	0.0402900695106467	SFTPC
USF2	0.0397242929918155	SFTPC
ETV2	0.0492934988172436	SFTPC
ZBTB32	0.0857979933924084	SFTPC
KMT2B	0.053320507635405	SFTPC
THAP8	0.10640743289441	SFTPC
OVOL3	0.0537937191987055	SFTPC
ZNF565	0.0726088943735825	SFTPC
ZNF146	0.0403364791784156	SFTPC
ZFP14	0.0383529185185838	SFTPC
ZFP82	0.0437640796106103	SFTPC
ZNF566	0.0435703274149381	SFTPC
ZNF260	0.0187008697143973	SFTPC
ZNF529	0.0473853583903167	SFTPC
ZNF382	0.0347266905457966	SFTPC
ZNF461	0.0586679011035854	SFTPC
ZNF567	0.0386871644112836	SFTPC
ZNF850	0.050450086254351	SFTPC
ZNF790	0.0523802914633901	SFTPC
ZNF345	0.0528411182632474	SFTPC
ZNF829	0.0482157316783235	SFTPC
ZNF568	0.0558516887564559	SFTPC
ZNF420	0.0307305900268635	SFTPC
ZNF585A	0.0415161419920567	SFTPC
ZNF585B	0.042092344249543	SFTPC
ZNF383	0.038322750336329	SFTPC
HKR1	0.0612259878450488	SFTPC
ZNF527	0.0500315486622821	SFTPC
ZNF569	0.041906429215132	SFTPC
ZNF570	0.0481216019949591	SFTPC
ZNF793	0.0342961210378745	SFTPC
ZNF571	0.0402701131810927	SFTPC
ZNF540	0.0468057882750052	SFTPC
ZFP30	0.0422230547094965	SFTPC
ZNF781	0.134111237413252	SFTPC
ZNF607	0.0388551702174238	SFTPC
ZNF573	0.0411701668368864	SFTPC
DPF1	0.0574229213157082	SFTPC
ZNF546	0.0436286130406601	SFTPC
ZNF780B	0.0361423348782876	SFTPC
ZNF780A	0.0582414352315859	SFTPC
DMRTC2	0.0560974924180026	SFTPC
ZNF574	0.163550110809632	SFTPC
POU2F2	0.039977737167632	SFTPC
ZNF526	0.101770955971147	SFTPC
ERF	0.0491104043221487	SFTPC
CIC	0.032329396319563	SFTPC
ZNF575	0.0503657471890737	SFTPC
ZNF576	0.0303948001741775	SFTPC
ZNF428	0.0562176889146978	SFTPC
ZNF283	0.0505961523745508	SFTPC
ZNF404	0.0902565073743903	SFTPC
ZNF45	0.0643885720591844	SFTPC
ZNF221	0.0414570405490615	SFTPC
ZNF155	0.044758310018364	SFTPC
ZNF230	0.0582254581499046	SFTPC
ZNF222	0.0756481375582366	SFTPC
ZNF223	0.0473246962526237	SFTPC
ZNF284	0.0385472698650385	SFTPC
ZNF224	0.0377740224306779	SFTPC
ZNF225	0.0444285795301849	SFTPC
ZNF234	0.0451658314835361	SFTPC
ZNF226	0.0837772334047187	SFTPC
ZNF227	0.0451351136816577	SFTPC
ZNF235	0.0780480137162974	SFTPC
ZNF233	0.0344401130420141	SFTPC
ZNF112	0.0472618091553643	SFTPC
ZNF285	0.0522865729819571	SFTPC
ZNF229	0.0593882744856642	SFTPC
ZNF180	0.0461220811423367	SFTPC
RELB	0.0651065949509294	SFTPC
ZNF296	0.0247362133809458	SFTPC
FOSB	0.0776349997189749	SFTPC
SIX5	0.0589942403970658	SFTPC
FOXA3	0.0505364339246269	SFTPC
MYPOP	0.0409114688354888	SFTPC
HIF3A	0.0678615571461913	SFTPC
ARHGAP35	0.107700814950136	SFTPC
NPAS1	0.0262594660207152	SFTPC
MEIS3	0.0563026893924907	SFTPC
ZNF541	0.0486359060402268	SFTPC
TPRX1	0.0387841038762033	SFTPC
CRX	0.0447353129407952	SFTPC
ZNF114	0.0351164487912449	SFTPC
DBP	0.0249407173129612	SFTPC
TEAD2	0.0330351770381539	SFTPC
PRR12	0.0416511861385967	SFTPC
IRF3	0.0326305331276931	SFTPC
ATF5	0.0416537729900825	SFTPC
ZNF473	0.0435778088962629	SFTPC
NR1H2	0.0431854913937837	SFTPC
SPIB	0.0318456499002505	SFTPC
ZNF175	0.0373334712106782	SFTPC
ZNF577	0.0373405876258649	SFTPC
ZNF649	0.0404482403522725	SFTPC
ZNF613	0.0559752423436089	SFTPC
ZNF350	0.0518676474785301	SFTPC
ZNF615	0.0715912337676563	SFTPC
ZNF614	0.0506519730983721	SFTPC
ZNF432	0.0367848605168827	SFTPC
ZNF841	0.0425836574709346	SFTPC
ZNF616	0.0431671795255921	SFTPC
ZNF836	0.0480948452110089	SFTPC
ZNF766	0.043498868484005	SFTPC
ZNF480	0.0463045349323866	SFTPC
ZNF610	0.086094199738988	SFTPC
ZNF880	0.0640962796021185	SFTPC
ZNF528	0.0425099230441739	SFTPC
ZNF534	0.0431076893122791	SFTPC
ZNF578	0.0591201673721786	SFTPC
ZNF808	0.0374476155970819	SFTPC
